Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Total SF,Total Bathrooms,House Age,Years Since Remodel,Has Pool
2803,907290160,120,RM,37.0,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,717.0,1,0.0,131.0,GasA,5,Y,SBrkr,0,848,1,1,4,4,Typ,0,0,Attchd,2003.0,Fin,2.0,420.0,3,3,Y,140,0,0,0,0,0,0,None,None,0,4,2006,WD ,Normal,11.798111925972618,1696.0,2.0,3,3,0
2536,534201280,20,RL,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3,3,3,4,1016.0,1,0.0,36.0,GasA,4,Y,SBrkr,0,1052,3,1,3,5,Typ,0,0,Attchd,1968.0,RFn,1.0,288.0,3,3,Y,356,0,0,0,0,0,0,GdWo,None,0,11,2006,WD ,Normal,11.83863282480007,2104.0,2.5,38,38,0
2622,535451190,20,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,GasA,3,Y,FuseF,0,1040,2,1,3,5,Typ,0,0,Detchd,1950.0,Unf,2.0,625.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,6,2006,WD ,Normal,11.603688960617083,1040.0,1.0,56,56,0
10,527162130,60,RL,60.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,994.0,GasA,4,Y,SBrkr,0,1804,3,1,4,7,Typ,1,3,Attchd,1999.0,Fin,2.0,442.0,3,3,Y,140,60,0,0,0,0,0,None,None,0,6,2010,WD ,Normal,12.149507585033072,2798.0,2.5,11,11,0
1945,535354260,50,RL,,12099,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,2,1,2,198.0,1,0.0,1018.0,GasA,5,Y,SBrkr,512,1728,3,1,3,7,Typ,1,4,Attchd,1953.0,Unf,1.0,371.0,3,3,Y,200,0,0,0,0,0,0,GdWo,None,0,6,2007,WD ,Normal,11.957617696467539,2432.0,2.0,54,3,0
1839,533208020,120,FV,40.0,3606,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,1,6,937.0,1,0.0,415.0,GasA,5,Y,SBrkr,0,1352,2,1,4,5,Typ,1,4,Attchd,2006.0,RFn,2.0,466.0,3,3,Y,0,241,0,0,0,0,0,None,None,0,8,2007,New,Partial,12.175618592671356,2704.0,3.0,1,0,0
709,902205010,30,RM,50.0,5925,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,0,0,0,0,0.0,0,0.0,0.0,GasA,2,N,FuseA,0,612,1,1,3,4,Typ,0,0,Detchd,1965.0,Unf,1.0,308.0,3,2,N,0,0,25,0,0,0,0,None,None,0,10,2009,WD ,Normal,10.714439990727769,612.0,1.0,69,59,0
256,906477110,80,RL,80.0,8816,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,3,3,CBlock,3,3,3,6,504.0,1,0.0,506.0,GasA,4,Y,SBrkr,0,1052,3,1,3,6,Typ,0,0,Attchd,1971.0,Unf,2.0,440.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,6,2010,WD ,Normal,11.951186847493476,2062.0,2.0,39,39,0
1618,527110080,60,RL,,13869,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,6,182.0,1,0.0,612.0,GasA,4,Y,SBrkr,0,1470,3,1,3,6,Typ,0,0,Attchd,1997.0,Fin,2.0,388.0,3,3,Y,0,75,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,12.083910661257521,2264.0,2.5,10,10,0
390,527375210,20,RL,85.0,11050,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,636.0,1,0.0,540.0,GasA,2,Y,SBrkr,0,1193,3,1,3,5,Typ,1,3,Attchd,1975.0,Unf,2.0,506.0,3,3,Y,40,0,0,0,0,0,0,None,None,0,8,2009,WD ,Normal,11.970356641102999,2369.0,2.0,34,34,0
1582,916402215,20,RL,93.0,18265,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,4,4,CBlock,4,4,3,6,920.0,3,60.0,276.0,GasA,5,Y,SBrkr,0,1256,3,1,4,6,Typ,1,2,Attchd,1986.0,Unf,2.0,578.0,3,3,Y,282,0,0,0,0,0,0,None,None,0,3,2008,WD ,Normal,12.100717685412471,2512.0,2.0,22,22,0
925,909278020,50,RL,54.0,7681,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,731.0,GasA,5,Y,SBrkr,0,1343,3,1,3,7,Typ,1,4,Detchd,1921.0,Unf,1.0,186.0,2,3,Y,192,0,102,0,0,0,0,None,None,0,7,2009,WD ,Normal,11.950541482162043,2074.0,1.5,88,59,0
2037,903457040,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,2,1,2,375.0,1,0.0,763.0,GasA,4,Y,SBrkr,0,2180,3,1,3,7,Typ,1,4,Detchd,2006.0,Unf,2.0,720.0,3,3,N,0,0,170,0,0,0,0,None,None,0,5,2007,WD ,Normal,11.989165855127435,3318.0,1.5,92,57,0
2347,527328010,85,RL,,10464,Pave,None,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,3,6,850.0,1,0.0,138.0,GasA,3,Y,SBrkr,0,1102,2,1,3,5,Typ,1,3,Attchd,1980.0,RFn,2.0,582.0,3,3,Y,140,22,0,0,0,0,0,None,None,0,6,2006,WD ,Normal,12.037659911047468,2090.0,2.0,26,26,0
1225,534477080,50,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,280.0,1,0.0,752.0,GasA,3,Y,FuseA,0,1252,3,1,3,6,Typ,0,0,Attchd,1950.0,Unf,1.0,288.0,3,3,Y,0,0,96,0,0,0,0,None,None,0,4,2008,WD ,Abnorml,11.686887175419702,2284.0,1.0,58,58,0
1947,535375130,50,RL,60.0,10134,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,735.0,GasA,4,Y,FuseA,0,1034,2,1,3,5,Typ,0,0,Detchd,1940.0,Unf,1.0,240.0,3,3,Y,0,39,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,11.599112335481124,1769.0,1.0,67,57,0
740,903230100,30,RM,60.0,6911,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,2,2,405.0,1,0.0,740.0,GasA,3,Y,SBrkr,0,1301,2,1,2,5,Min1,0,0,Detchd,1965.0,Unf,2.0,440.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,10,2009,WD ,Normal,11.51293546492023,2446.0,1.0,85,59,0
41,528120100,20,RL,95.0,12182,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,2,4,1201.0,1,0.0,340.0,GasA,5,Y,SBrkr,0,1541,3,1,4,7,Typ,1,4,Attchd,2005.0,RFn,2.0,532.0,3,3,Y,0,70,0,0,0,0,0,None,None,0,5,2010,New,Partial,12.301387370778713,3082.0,2.0,5,5,0
869,907265010,60,RL,,11250,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,944.0,GasA,5,Y,SBrkr,0,1870,3,1,4,6,Typ,0,0,Attchd,2001.0,RFn,2.0,608.0,3,3,Y,256,43,0,0,0,0,0,None,None,0,5,2009,WD ,Normal,12.259618151783465,2814.0,2.5,8,8,0
540,531375040,20,RL,63.0,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1114.0,GasA,5,Y,SBrkr,0,1114,3,1,4,6,Typ,0,0,Detchd,2005.0,Unf,2.0,576.0,3,3,Y,248,102,0,0,0,0,0,None,None,0,5,2009,WD ,Normal,11.976665770490767,2228.0,1.5,5,4,0
2702,904101040,80,RL,92.0,6930,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3,3,3,4,300.0,3,294.0,468.0,GasA,5,Y,FuseF,0,1352,3,1,4,6,Min2,0,0,BuiltIn,1958.0,Unf,1.0,288.0,3,3,Y,168,0,294,0,0,0,0,None,None,0,7,2006,WD ,Abnorml,11.775297421715827,2414.0,1.5,48,48,0
1372,904100020,20,RL,82.0,9488,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,3,3,1,1,0.0,1,0.0,1046.0,GasA,4,N,SBrkr,0,1054,3,1,3,6,Typ,0,0,Detchd,1947.0,Unf,1.0,240.0,3,3,Y,0,60,122,0,0,0,0,None,None,0,9,2008,WD ,Abnorml,11.728044909070785,2100.0,1.0,61,15,0
1146,531450090,20,RL,,7153,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,1,6,1200.0,1,0.0,78.0,GasA,4,Y,SBrkr,0,1294,3,1,4,6,Typ,0,0,Attchd,1991.0,RFn,2.0,496.0,3,3,Y,112,51,0,0,0,0,0,GdWo,None,0,6,2008,WD ,Normal,12.09626335986454,2572.0,3.0,17,17,0
1032,527378020,20,RL,80.0,10000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,1,4,1084.0,1,0.0,92.0,GasA,4,Y,SBrkr,0,1178,3,1,4,5,Typ,1,2,Attchd,1973.0,Unf,2.0,439.0,3,3,Y,224,0,0,0,0,0,0,MnPrv,None,0,11,2008,WD ,Normal,11.964007453736912,2354.0,2.0,35,8,0
373,527326040,20,RL,85.0,11900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,3,4,CBlock,3,3,1,5,822.0,1,0.0,564.0,GasA,3,Y,SBrkr,0,1411,3,1,3,6,Typ,1,3,Attchd,1977.0,Fin,2.0,544.0,3,3,Y,192,0,0,0,0,0,0,None,None,0,4,2009,WD ,Family,11.320565693461432,2797.0,2.0,32,32,0
668,535402090,20,RL,83.0,10143,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,3,3,CBlock,3,3,1,3,384.0,1,0.0,996.0,GasA,2,Y,SBrkr,0,1380,3,1,3,6,Typ,0,0,Attchd,1963.0,Unf,1.0,364.0,3,3,Y,0,0,0,0,216,0,0,GdWo,None,0,6,2009,WD ,Normal,11.944714374881176,2760.0,1.5,46,46,0
358,527163070,60,RL,,9765,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,5,4,PConc,4,4,1,5,310.0,1,0.0,370.0,GasA,4,Y,SBrkr,0,1470,3,1,3,6,Typ,1,3,BuiltIn,1993.0,Fin,2.0,420.0,3,3,Y,232,63,0,0,0,0,0,None,Shed,480,4,2009,WD ,Normal,12.128116509451258,2150.0,2.5,16,16,0
968,916475040,20,RL,85.0,14601,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,584.0,5,3,PConc,5,3,3,6,1260.0,1,0.0,578.0,GasA,5,Y,SBrkr,0,1838,2,1,5,8,Typ,1,4,Attchd,2006.0,Fin,3.0,765.0,3,3,Y,270,68,0,0,0,0,0,None,None,0,3,2009,WD ,Normal,12.660331092405906,3676.0,3.0,3,3,0
1354,903401030,50,RL,60.0,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,810.0,GasA,5,Y,SBrkr,0,1716,4,1,4,8,Typ,0,0,Detchd,1970.0,Unf,2.0,672.0,3,3,Y,0,195,0,0,0,0,0,None,None,0,3,2008,WD ,Normal,11.998439434579149,2526.0,2.0,93,4,0
1036,527402130,20,RL,68.0,10295,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4,3,2,3,252.0,1,0.0,684.0,GasA,3,Y,SBrkr,0,936,2,1,3,4,Typ,0,0,Attchd,1969.0,Unf,1.0,288.0,3,3,Y,16,0,0,0,0,0,0,None,None,0,9,2008,COD,Normal,11.625369830810577,1872.0,1.0,39,39,0
471,528228435,120,RL,43.0,3182,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,6,16.0,1,0.0,1357.0,GasA,5,Y,SBrkr,0,1555,2,1,4,7,Typ,1,3,Attchd,2005.0,Fin,2.0,430.0,3,3,Y,143,20,0,0,0,0,0,None,None,0,5,2009,WD ,Normal,12.167856627501678,2928.0,2.0,4,3,0
1397,905227050,50,RL,63.0,8375,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,336.0,1,0.0,240.0,GasA,4,Y,SBrkr,0,1350,2,1,4,6,Min1,0,0,2Types,1973.0,Unf,3.0,627.0,3,3,N,0,0,0,0,0,0,0,MnPrv,None,0,6,2008,WD ,Normal,11.934270483892945,1926.0,2.5,67,35,0
2902,921205030,20,RL,88.0,11443,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,208.0,4,3,PConc,5,3,4,6,1460.0,1,0.0,408.0,GasA,5,Y,SBrkr,0,2028,2,1,4,7,Typ,2,4,Attchd,2005.0,RFn,3.0,880.0,3,3,Y,326,66,0,0,0,0,0,None,None,0,3,2006,New,Partial,12.820990681250251,3896.0,3.0,1,0,0
1550,910203090,50,RM,58.0,8155,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,780.0,GasA,4,Y,FuseA,0,1200,4,1,3,7,Typ,0,0,None,1930.0,None,0.0,0.0,0,0,Y,0,0,96,0,0,0,0,None,None,0,7,2008,WD ,Normal,11.686887175419702,1980.0,1.0,78,58,0
1257,535380050,50,RL,60.0,10930,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,580.0,1,0.0,333.0,GasA,3,Y,FuseA,0,1558,3,1,3,6,Typ,1,3,Attchd,1962.0,Unf,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,4,2008,WD ,Normal,11.849404844423074,2471.0,2.5,63,58,0
2095,906204140,60,RL,82.0,11287,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,4,3,CBlock,4,3,3,6,421.0,1,0.0,386.0,GasA,4,Y,SBrkr,0,1982,3,1,4,7,Typ,1,3,Attchd,1989.0,Fin,2.0,575.0,3,3,Y,0,84,0,196,0,0,0,None,None,0,1,2007,WD ,Normal,12.339295865674435,2789.0,2.5,18,18,0
1556,911102170,70,C (all),50.0,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,3,2,BrkTil,3,3,1,1,0.0,1,0.0,649.0,GasA,3,N,SBrkr,0,1317,3,1,3,6,Typ,0,0,Detchd,1920.0,Unf,1.0,250.0,3,2,N,0,54,172,0,0,0,0,MnPrv,None,0,7,2008,WD ,Normal,10.596659732783579,1966.0,1.0,88,58,0
2528,534128210,60,RL,,11029,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,2,4,619.0,1,0.0,435.0,GasA,3,Y,SBrkr,0,2654,4,1,4,9,Typ,1,4,Attchd,1968.0,Unf,2.0,619.0,3,3,Y,0,65,0,0,222,0,0,None,None,0,8,2006,WD ,Normal,12.429220196836383,3708.0,3.5,38,22,0
1251,535305160,20,RL,57.0,7677,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,570.0,1,0.0,203.0,GasA,4,Y,SBrkr,0,773,2,1,3,4,Typ,0,0,Attchd,1953.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,4,2008,WD ,Abnorml,11.608244735642321,1546.0,1.0,55,55,0
1700,528114050,20,RL,110.0,14977,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,4,3,PConc,5,3,4,6,1350.0,1,0.0,626.0,GasA,5,Y,SBrkr,0,1976,2,1,4,7,Typ,1,5,Attchd,2006.0,RFn,3.0,908.0,3,3,Y,250,63,0,0,0,0,0,None,None,0,7,2007,New,Partial,12.994532278619134,3952.0,3.0,1,0,0
1253,535352080,50,RL,80.0,8480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,442.0,1,0.0,390.0,GasA,3,Y,SBrkr,0,1216,2,1,3,6,Typ,0,0,Detchd,1947.0,Unf,1.0,336.0,3,3,Y,158,0,102,0,0,0,0,None,None,0,10,2008,COD,Abnorml,11.682676678340282,2048.0,1.0,61,58,0
2718,905108090,90,RL,,9662,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,1967.0,GasA,3,Y,SBrkr,0,1967,6,2,3,10,Typ,0,0,Attchd,1977.0,Fin,2.0,580.0,3,3,Y,170,0,0,0,0,0,0,None,None,0,8,2006,WD ,Normal,11.960817678718287,3934.0,2.0,29,29,0
80,531452180,60,RL,,9453,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,4,402.0,1,0.0,594.0,GasA,5,Y,SBrkr,0,1744,3,1,4,7,Typ,0,0,Attchd,1993.0,RFn,2.0,457.0,3,3,Y,370,70,0,238,0,0,0,None,None,0,2,2010,WD ,Normal,12.178192583415596,2740.0,2.5,17,7,0
1173,533217050,160,FV,24.0,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,4,3,PConc,4,3,1,4,510.0,1,0.0,90.0,GasA,5,Y,SBrkr,0,1252,2,1,4,4,Typ,0,0,Detchd,1999.0,Unf,2.0,462.0,3,3,Y,0,48,0,0,0,0,0,None,None,0,3,2008,WD ,Normal,11.982935344196433,1852.0,3.5,9,8,0
815,906226140,90,RL,64.0,7007,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,GasA,3,Y,SBrkr,0,1513,4,2,3,8,Typ,0,0,Attchd,1979.0,Unf,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,6,2009,WD ,Alloca,11.641520946000865,1513.0,2.0,30,30,0
1853,533244040,60,FV,106.0,8413,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,5,3,2,6,901.0,1,0.0,319.0,GasA,5,Y,SBrkr,0,2362,3,1,4,8,Typ,2,3,Attchd,1998.0,RFn,2.0,1105.0,4,3,Y,147,0,36,0,144,0,0,None,None,0,6,2007,WD ,Normal,12.652362948153474,3582.0,3.5,9,9,0
2221,909425140,20,RL,110.0,14442,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,3,3,PConc,3,3,1,6,1186.0,1,0.0,291.0,GasA,5,Y,SBrkr,0,1839,3,1,4,7,Typ,2,3,Attchd,1957.0,Fin,2.0,416.0,3,3,Y,0,87,0,0,200,0,0,None,None,0,6,2007,WD ,Normal,12.458778882573533,3316.0,3.0,50,3,0
2567,535103070,80,RL,,12700,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,939.0,1,0.0,307.0,GasA,3,Y,SBrkr,0,1246,3,1,3,6,Typ,2,4,Attchd,1964.0,RFn,2.0,441.0,3,3,Y,0,69,0,0,0,0,0,None,None,0,11,2006,WD ,Normal,12.055255569732177,2492.0,2.0,42,42,0
2106,906380140,60,RL,85.0,11103,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,728.0,GasA,5,Y,SBrkr,0,1456,3,1,4,8,Typ,1,3,Attchd,2006.0,Fin,2.0,440.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,7,2007,New,Partial,11.95655945119582,2184.0,2.5,1,1,0
134,534479320,20,RL,78.0,7800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,PConc,3,3,1,2,540.0,1,0.0,728.0,GasA,4,Y,SBrkr,0,1268,2,1,3,7,Typ,1,4,Attchd,1954.0,Fin,1.0,244.0,3,3,Y,0,98,0,0,0,0,0,None,None,0,3,2010,WD ,Normal,11.790564777297387,2536.0,1.0,56,56,0
1141,531382110,60,RL,50.0,8480,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,4,3,PConc,4,3,1,6,602.0,1,0.0,284.0,GasA,5,Y,SBrkr,0,1680,3,1,4,7,Typ,0,0,Attchd,1993.0,RFn,2.0,474.0,3,3,Y,144,96,0,0,0,0,0,None,None,0,10,2008,WD ,Normal,12.001511614739405,2566.0,3.0,15,14,0
934,909451100,160,RM,24.0,1488,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,3,2,5,471.0,1,0.0,90.0,GasA,3,Y,SBrkr,0,1229,2,1,4,5,Typ,1,3,Attchd,1980.0,Fin,2.0,462.0,3,3,Y,176,0,0,0,0,0,0,GdPrv,None,0,10,2009,WD ,Normal,11.827743504053695,1790.0,2.5,29,17,0
